264cte:0.646181,etheta:0.900117,cmd_vel.linear.x:0.56,cmd_vel.angular.z:-1.33988
265cte:0.784323,etheta:-0.0354517,cmd_vel.linear.x:0.56,cmd_vel.angular.z:-1.03977
266cte:0.861199,etheta:-0.829581,cmd_vel.linear.x:0.7,cmd_vel.angular.z:-1.08825
267cte:0.862517,etheta:-1.0762,cmd_vel.linear.x:0.56,cmd_vel.angular.z:-0.705621
268cte:0.789975,etheta:-1.12091,cmd_vel.linear.x:0.56,cmd_vel.angular.z:-0.726496
269cte:0.69192,etheta:-1.11883,cmd_vel.linear.x:0.56,cmd_vel.angular.z:-0.595394
270cte:0.628033,etheta:-1.08876,cmd_vel.linear.x:0.56,cmd_vel.angular.z:-0.458757
271cte:0.562672,etheta:-1.0287,cmd_vel.linear.x:0.56,cmd_vel.angular.z:-0.5249
272cte:0.604813,etheta:-1.01618,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.23059
273cte:0.558946,etheta:-0.98079,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.279789
274cte:0.531421,etheta:-0.93596,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.237177
275cte:0.490043,etheta:-0.891901,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.197396
276cte:0.50225,etheta:-0.858109,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.159487
277cte:0.506218,etheta:-0.821915,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.132376
278cte:0.449362,etheta:-0.744588,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.0929257
279cte:0.469144,etheta:-0.726327,cmd_vel.linear.x:0.72,cmd_vel.angular.z:-0.0130574
280cte:0.445363,etheta:-0.687644,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.0811653
281cte:0.435164,etheta:-0.659362,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.135983
282cte:0.413948,etheta:-0.620985,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.169875
283cte:0.423597,etheta:-0.619306,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.216777
284cte:0.439403,etheta:-0.6279,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.288381
285cte:0.41781,etheta:-0.594739,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.32872
286cte:0.42764,etheta:-0.609579,cmd_vel.linear.x:0.9,cmd_vel.angular.z:0.466309
287cte:0.42764,etheta:-0.609579,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.406066
288cte:0.413015,etheta:-0.594552,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.406066
289cte:0.445083,etheta:-0.632134,cmd_vel.linear.x:0.9,cmd_vel.angular.z:0.58108
290cte:0.429823,etheta:-0.614188,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.537406
291cte:0.403321,etheta:-0.587273,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.566151
292cte:0.3907,etheta:-0.572846,cmd_vel.linear.x:0.9,cmd_vel.angular.z:0.829841
293cte:0.403833,etheta:-0.613544,cmd_vel.linear.x:0.9,cmd_vel.angular.z:0.855421
294cte:0.38947,etheta:-0.602062,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.672401
295cte:0.4014,etheta:-0.63186,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.679429
296cte:0.405439,etheta:-0.653431,cmd_vel.linear.x:0.72,cmd_vel.angular.z:0.696115
297cte:0.395728,etheta:-0.650657,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.690914
298cte:0.408719,etheta:-0.6667,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.680602
299cte:0.398716,etheta:-0.668288,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.683279
300cte:0.409763,etheta:-0.692008,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.657645
301cte:0.416348,etheta:-0.694177,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.540463
302cte:0.404916,etheta:-0.696184,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.489289
303cte:0.421599,etheta:-0.707151,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.448053
304cte:0.401319,etheta:-0.705505,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.456074
305cte:0.408645,etheta:-0.709183,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.394566
306cte:0.430949,etheta:-0.714007,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.38475
307cte:0.419589,etheta:-0.709983,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.364145
308cte:0.415906,etheta:-0.705664,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.338186
309cte:0.402939,etheta:-0.698079,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.36373
310cte:0.425122,etheta:-0.700326,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.351089
311cte:0.439691,etheta:-0.698349,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.364475
312cte:0.439691,etheta:-0.698349,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.382876
313cte:0.447281,etheta:-0.69395,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.382876
314cte:0.434931,etheta:-0.685611,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.403848
315cte:0.444206,etheta:-0.685877,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.396964
316cte:0.42406,etheta:-0.670395,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.402723
317cte:0.396305,etheta:-0.642887,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.394702
318cte:0.407762,etheta:-0.647838,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.387147
319cte:0.419123,etheta:-0.647366,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.445097
320cte:0.426668,etheta:-0.64383,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.539966
321cte:0.411512,etheta:-0.63056,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.655712
322cte:0.421855,etheta:-0.624784,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.662865
323cte:0.407329,etheta:-0.609779,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.80649
324cte:0.433507,etheta:-0.628333,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.826019
325cte:0.44971,etheta:-0.653679,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.983577
326cte:0.44971,etheta:-0.653679,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.09131
327cte:0.457705,etheta:-0.675416,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.09131
328cte:0.445439,etheta:-0.674832,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.20379
329cte:0.467401,etheta:-0.736315,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.2349
330cte:0.480189,etheta:-0.780005,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.39336
331cte:0.4688,etheta:-0.790874,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.48699
332cte:0.462621,etheta:-0.840239,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.51808
333cte:0.456817,etheta:-0.855663,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.61129
334cte:0.476343,etheta:-0.910985,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.63315
335cte:0.490193,etheta:-0.946004,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.78506
336cte:0.491372,etheta:-0.969923,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.80486
337cte:0.494059,etheta:-0.988335,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.81552
338cte:0.513918,etheta:-1.01841,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.82236
339cte:0.550045,etheta:-1.04698,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.86266
340cte:0.550045,etheta:-1.04698,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.90433
341cte:0.592564,etheta:-1.06227,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.90433
342cte:0.633186,etheta:-1.06981,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.9145
343cte:0.675764,etheta:-1.08361,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.90082
344cte:0.725547,etheta:-1.10012,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.87371
345cte:0.786048,etheta:-1.10458,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.90737
346cte:0.938984,etheta:-1.08229,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.8772
347cte:0.910898,etheta:-1.07747,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.81029
348cte:0.972482,etheta:-1.02835,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.65801
349cte:1.00308,etheta:-0.93679,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.61905
350cte:0.998882,etheta:-0.842645,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.58616
351cte:0.993381,etheta:-0.846633,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.57702
352cte:0.92961,etheta:-1.00449,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.61103
353cte:0.92961,etheta:-1.00449,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.5987
354cte:0.955212,etheta:-1.07111,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.5987
355cte:0.986143,etheta:-1.00364,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.62482
356cte:0.995362,etheta:-0.865208,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.57689
357cte:1.02144,etheta:-0.866033,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.53705
358cte:0.994888,etheta:-0.569297,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.72096
359cte:0.890999,etheta:-0.739952,cmd_vel.linear.x:0.6,cmd_vel.angular.z:2.07546
360cte:0.888838,etheta:-0.815172,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.57036
361cte:0.905268,etheta:-0.66013,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.54841
362cte:0.760494,etheta:0.893645,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.61285
363cte:0.590183,etheta:1.21508,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.5697
364cte:0.354166,etheta:1.3337,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.5436
365cte:0.278336,etheta:1.34612,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.86615
366cte:0.121182,etheta:1.34923,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.83737
367cte:0.121182,etheta:1.34923,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.77185
368cte:-0.00315742,etheta:1.38513,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.77185
369cte:-0.0969921,etheta:1.38024,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.9819
370cte:0.0252149,etheta:1.30908,cmd_vel.linear.x:0.48,cmd_vel.angular.z:3.10845
371cte:-0.0726614,etheta:1.29522,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.99372
372cte:-0.0228512,etheta:1.23803,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.97678
373cte:-0.0604616,etheta:1.23705,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.85419
374cte:0.00585243,etheta:1.13873,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.75062
375cte:0.0216931,etheta:1.10169,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.57012
376cte:-0.0217178,etheta:1.05906,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.50205
377cte:0.0118102,etheta:0.958293,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.31792
378cte:0.0182046,etheta:0.970765,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.14923
379cte:0.0446323,etheta:0.887893,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.15789
380cte:0.0446323,etheta:0.887893,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.99996
381cte:-0.0312949,etheta:0.959161,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.99996
382cte:-0.0112155,etheta:0.90138,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.20797
383cte:0.0183374,etheta:0.7325,cmd_vel.linear.x:0.48,cmd_vel.angular.z:2.11822
384cte:0.0372231,etheta:0.552288,cmd_vel.linear.x:0.48,cmd_vel.angular.z:1.92035
385cte:0.0475573,etheta:0.14442,cmd_vel.linear.x:0.6,cmd_vel.angular.z:2.14492
386cte:0.0409177,etheta:-0.0620334,cmd_vel.linear.x:0.6,cmd_vel.angular.z:1.64545
387cte:0.0296902,etheta:-0.270847,cmd_vel.linear.x:0.6,cmd_vel.angular.z:1.38662
388cte:-0.00231222,etheta:-0.477196,cmd_vel.linear.x:0.6,cmd_vel.angular.z:0.992738
389cte:-0.00752075,etheta:-0.888951,cmd_vel.linear.x:0.6,cmd_vel.angular.z:0.697937
390cte:0.0138768,etheta:-1.01988,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.370739
391cte:-0.0337762,etheta:-1.07814,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.254971
392cte:-0.021659,etheta:-1.0967,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.00251639
393cte:-0.0305587,etheta:-1.22983,cmd_vel.linear.x:0.48,cmd_vel.angular.z:0.00107005
394cte:-0.124552,etheta:-1.23742,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.367439
395cte:-0.127277,etheta:-1.2172,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.642553
396cte:-0.159488,etheta:-1.21653,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.862355
397cte:-0.137628,etheta:-1.27688,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.930354
398cte:-0.188848,etheta:-1.3087,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-1.03438
399cte:-0.242665,etheta:-1.29235,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-1.19122
400cte:-0.208032,etheta:-1.31476,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-1.23378
401cte:-0.254046,etheta:-1.29655,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-1.00202
402cte:-0.273542,etheta:-1.28529,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-1.02019
403cte:-0.222646,etheta:-1.31388,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-1.01863
404cte:-0.222238,etheta:-1.30316,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.986814
405cte:-0.204396,etheta:-1.30422,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.941635
406cte:-0.203681,etheta:-1.29415,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.623813
407cte:-0.181998,etheta:-1.30744,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.579136
408cte:-0.167033,etheta:-1.30998,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.604372
409cte:-0.175266,etheta:-1.3,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.57209
410cte:-0.159782,etheta:-1.30725,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.539237
411cte:-0.177288,etheta:-1.29805,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.47819
412cte:-0.222234,etheta:-1.26833,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.463297
413cte:-0.21227,etheta:-1.28023,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.42225
414cte:-0.237842,etheta:-1.26423,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.376006
415cte:-0.17748,etheta:-1.26007,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.356807
416cte:-0.191291,etheta:-1.25141,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.426138
417cte:-0.271699,etheta:-1.24722,cmd_vel.linear.x:0.48,cmd_vel.angular.z:-0.417984
418cte:-0.29924,etheta:-1.22988,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.299102
419cte:-0.307745,etheta:-1.23466,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.29382
420cte:-0.316761,etheta:-1.2329,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.343256
421cte:-0.316761,etheta:-1.2329,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.319845
422cte:-0.323061,etheta:-1.22129,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.319845
423cte:-0.351229,etheta:-1.20309,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.30741
424cte:-0.363565,etheta:-1.19489,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.303432
425cte:-0.444826,etheta:-1.08166,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.304764
426cte:-0.472598,etheta:-1.05632,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.27425
427cte:-0.51156,etheta:-0.983018,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.275428
428cte:-0.528246,etheta:-0.959808,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.258184
429cte:-0.549253,etheta:-0.721461,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.264453
430cte:-0.55051,etheta:-0.320225,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.247999
431cte:-0.553743,etheta:-0.311407,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.29066
432cte:-0.554208,etheta:-0.201212,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.301292
433cte:-0.554463,etheta:-0.205142,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.286529
434cte:-0.556206,etheta:-0.211761,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.284943
435cte:-0.275062,etheta:-1.36389,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.282761
436cte:-0.356027,etheta:-1.33556,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.184425
437cte:-0.356027,etheta:-1.33556,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.164595
438cte:-0.370611,etheta:-1.32891,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.164595
439cte:-0.387749,etheta:-1.2813,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.106704
440cte:-0.42735,etheta:-1.20326,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-0.058529
441cte:-0.448178,etheta:-1.20341,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.208426
442cte:-0.483406,etheta:-1.08005,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.240688
443cte:-0.494857,etheta:-1.10814,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.198715
444cte:-0.511458,etheta:-1.10628,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.25353
445cte:-0.506883,etheta:-0.783952,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.292975
446cte:-0.499595,etheta:0.0252004,cmd_vel.linear.x:0.64,cmd_vel.angular.z:0.213634
447cte:-0.523444,etheta:0.587054,cmd_vel.linear.x:0.8,cmd_vel.angular.z:0.0170766
448cte:-0.512864,etheta:0.53347,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.245147
449cte:-0.503232,etheta:0.480638,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.268066
450cte:-0.500187,etheta:0.524286,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.30191
451cte:-0.504121,etheta:0.464426,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.392334
452cte:-0.513604,etheta:0.416491,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.682271
453cte:-0.508329,etheta:0.379069,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.823155
454cte:-0.510186,etheta:0.348478,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.859709
455cte:-0.502944,etheta:0.305595,cmd_vel.linear.x:1,cmd_vel.angular.z:-1.27103
456cte:-0.510699,etheta:0.341928,cmd_vel.linear.x:1,cmd_vel.angular.z:-1.31481
457cte:-0.516914,etheta:0.293737,cmd_vel.linear.x:1,cmd_vel.angular.z:-1.04338
458cte:-0.506778,etheta:0.266115,cmd_vel.linear.x:1,cmd_vel.angular.z:-1.15786
459cte:-0.532156,etheta:0.278876,cmd_vel.linear.x:1,cmd_vel.angular.z:-1.14402
460cte:-0.517778,etheta:0.258047,cmd_vel.linear.x:1,cmd_vel.angular.z:-1.33407
461cte:-0.494751,etheta:0.307403,cmd_vel.linear.x:1,cmd_vel.angular.z:-0.823951
462cte:-0.5131,etheta:0.323276,cmd_vel.linear.x:1,cmd_vel.angular.z:-0.82531
463cte:-0.488173,etheta:0.290702,cmd_vel.linear.x:1,cmd_vel.angular.z:-0.818489
464cte:-0.455452,etheta:0.247929,cmd_vel.linear.x:1,cmd_vel.angular.z:-0.702495
465cte:-0.555073,etheta:-1.42577,cmd_vel.linear.x:1,cmd_vel.angular.z:-0.501771
466cte:-0.935988,etheta:-1.51067,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.3967
467cte:-2.81175,etheta:-1.55329,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.623578
468cte:-1.36393,etheta:-1.50285,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.511103
469cte:-0.1631,etheta:1.34841,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.438908
470cte:-0.0589802,etheta:1.38141,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.386277
471cte:-0.25293,etheta:1.20749,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.340919
472cte:-0.340785,etheta:1.09254,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.261158
473cte:-0.223532,etheta:1.1597,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.266204
474cte:-0.379618,etheta:0.791967,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.117724
475cte:-0.342106,etheta:0.800813,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.0753273
476cte:-0.34355,etheta:0.688382,cmd_vel.linear.x:0.8,cmd_vel.angular.z:0.0147698
477cte:-0.221199,etheta:0.778984,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.0115444
478cte:-0.138285,etheta:0.676948,cmd_vel.linear.x:0.8,cmd_vel.angular.z:0.261392
479cte:-0.439572,etheta:0.370207,cmd_vel.linear.x:0.8,cmd_vel.angular.z:0.37285
480cte:-0.409176,etheta:0.229504,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.188581
481cte:-0.423372,etheta:0.257525,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.0926285
482cte:-0.409088,etheta:0.0833068,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.220475
483cte:-0.409088,etheta:0.0833068,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.240143
484cte:-0.407658,etheta:-0.0191225,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.240143
485cte:-0.409152,etheta:-0.0909611,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.294899
486cte:-0.411549,etheta:-0.133371,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.35369
487cte:-0.416084,etheta:-0.201328,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.61817
488cte:-0.421704,etheta:-0.242154,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.73248
489cte:-0.426118,etheta:-0.281545,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.83707
490cte:-0.434606,etheta:-0.329355,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.91232
491cte:-0.436695,etheta:-0.386885,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-3.02619
492cte:-0.436243,etheta:-0.48487,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-3.01138
493cte:-0.433452,etheta:-0.561104,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.9385
494cte:-0.508871,etheta:0.058128,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.87009
495cte:-0.506539,etheta:-0.229818,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-1.2665
496cte:-0.454057,etheta:-0.307472,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.982607
497cte:-0.454057,etheta:-0.307472,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.630477
498cte:-0.393885,etheta:-0.172252,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.630477
499cte:-0.38594,etheta:-0.146044,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.396311
500cte:-0.717503,etheta:0.122982,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-0.363174
501cte:-1.43504,etheta:-0.280085,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.86954
502cte:-1.0682,etheta:0.613082,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.67521
503cte:-0.977917,etheta:0.835968,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-2.05574
504cte:-0.901411,etheta:0.857598,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-2.03669
505cte:-0.851778,etheta:0.803735,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.98185
506cte:-0.756442,etheta:0.457624,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.9512
507cte:-0.32674,etheta:-1.20073,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-2.35887
508cte:-0.246125,etheta:-1.26019,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.74106
509cte:-0.180958,etheta:-1.29306,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.71038
510cte:-0.180958,etheta:-1.29306,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.67438
511cte:-0.160918,etheta:-1.28832,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.67438
512cte:-0.155,etheta:-1.27095,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.6321
513cte:-0.137907,etheta:-1.22238,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-1.60751
514cte:-0.120015,etheta:-1.17739,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-3.27934
515cte:-0.062709,etheta:-1.04292,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-3.23674
516cte:-0.0435275,etheta:-0.989693,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-3.13052
517cte:0.00432908,etheta:-0.792369,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-3.09492
518cte:0.0366229,etheta:-0.558495,cmd_vel.linear.x:0.64,cmd_vel.angular.z:-2.99833
519cte:0.061444,etheta:-0.253224,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-3.63914
520cte:0.0677841,etheta:-0.0217083,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-3.45083
521cte:0.0668783,etheta:0.0531222,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-3.26222
522cte:0.0668783,etheta:0.0531222,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-3.07088
523cte:0.0617739,etheta:0.161854,cmd_vel.linear.x:0.8,cmd_vel.angular.z:-3.07088
524cte:0.0537682,etheta:0.228761,cmd_vel.linear.x:0.6,cmd_vel.angular.z:-2.08906
525cte:0.0436458,etheta:0.314558,cmd_vel.linear.x:0.6,cmd_vel.angular.z:-1.85359
526cte:0.0315094,etheta:0.400868,cmd_vel.linear.x:0.6,cmd_vel.angular.z:-1.46416
527cte:0.0222562,etheta:0.447637,cmd_vel.linear.x:0.6,cmd_vel.angular.z:-1.11208
